cell_id,i_n,i_log_eta,i_log_sy,i_W,i_H,n_lo,n_hi,log_eta_lo,log_eta_hi,log_sy_lo,log_sy_hi,W_lo,W_hi,H_lo,H_hi,current_n,target_n,priority_mult,deficit,est_particles,est_cost,machine_id
646,1,4,1,1,1,0.44000000019999996,0.5800000004,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,97,110,2,13,414921.9947479874,5393985.931723837,0
647,2,4,1,1,1,0.5800000004,0.7200000006,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,91,110,2,19,414921.9947479874,7883517.900211761,0
649,4,4,1,1,1,0.8600000007999999,1.000000001,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,89,110,2,21,414921.9947479874,8713361.889707737,0
650,0,0,2,1,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,83,165,3,82,414921.9947479874,34023603.56933497,0
651,1,0,2,1,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,98,165,3,67,414921.9947479874,27799773.648115158,0
653,3,0,2,1,1,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,57,165,3,108,414921.9947479874,44811575.43278264,0
654,4,0,2,1,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,22,165,3,143,414921.9947479874,59333845.2489622,0
655,0,1,2,1,1,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,130,165,3,35,414921.9947479874,14522269.81617956,0
656,1,1,2,1,1,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,128,165,3,37,414921.9947479874,15352113.805675535,0
658,3,1,2,1,1,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,117,165,3,48,414921.9947479874,19916255.747903395,0
678,3,0,3,1,1,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,67,110,2,43,414921.9947479874,17841645.77416346,0
679,4,0,3,1,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,62,110,2,48,414921.9947479874,19916255.747903395,0
683,3,1,3,1,1,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,92,110,2,18,414921.9947479874,7468595.905463774,0
684,4,1,3,1,1,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,92,110,2,18,414921.9947479874,7468595.905463774,0
700,0,0,4,1,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,94,110,2,16,414921.9947479874,6638751.915967799,0
701,1,0,4,1,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,92,110,2,18,414921.9947479874,7468595.905463774,0
702,2,0,4,1,1,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,101,110,2,9,414921.9947479874,3734297.952731887,0
726,1,0,5,1,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,56,110,2,54,414921.9947479874,22405787.71639132,0
728,3,0,5,1,1,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,103,110,2,7,414921.9947479874,2904453.963235912,0
729,4,0,5,1,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,3.6666666670000003,5.333333334000001,68,110,2,42,414921.9947479874,17426723.779415473,0
750,0,0,0,2,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,26,165,3,139,553229.3263444807,76898876.36188282,0
751,1,0,0,2,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,34,165,3,131,553229.3263444807,72473041.75112697,0
752,2,0,0,2,1,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,31,165,3,134,553229.3263444807,74132729.73016042,0
754,4,0,0,2,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,36,165,3,129,553229.3263444807,71366583.09843801,0
760,0,2,0,2,1,0.3,0.44000000019999996,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,105,110,2,5,553229.3263444807,2766146.6317224037,0
761,1,2,0,2,1,0.44000000019999996,0.5800000004,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,104,110,2,6,553229.3263444807,3319375.9580668844,0
763,3,2,0,2,1,0.7200000006,0.8600000007999999,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,76,110,2,34,553229.3263444807,18809797.095712345,0
765,0,3,0,2,1,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,102,110,2,8,553229.3263444807,4425834.610755846,0
769,4,3,0,2,1,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,78,110,2,32,553229.3263444807,17703338.443023384,0
771,1,4,0,2,1,0.44000000019999996,0.5800000004,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,96,110,2,14,553229.3263444807,7745210.56882273,0
775,0,0,1,2,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,42,165,3,123,553229.3263444807,68047207.14037113,0
776,1,0,1,2,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,68,165,3,97,553229.3263444807,53663244.65541463,0
777,2,0,1,2,1,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,82,165,3,83,553229.3263444807,45918034.0865919,0
778,3,0,1,2,1,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,72,165,3,93,553229.3263444807,51450327.35003671,0
780,0,1,1,2,1,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,125,165,3,40,553229.3263444807,22129173.05377923,0
781,1,1,1,2,1,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,116,165,3,49,553229.3263444807,27108236.990879558,0
782,2,1,1,2,1,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,113,165,3,52,553229.3263444807,28767924.969913,0
783,3,1,1,2,1,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,85,165,3,80,553229.3263444807,44258346.10755846,0
787,2,2,1,2,1,0.5800000004,0.7200000006,2.0835766375058262,3.2903119168892845,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,101,110,2,9,553229.3263444807,4979063.937100327,0
789,4,2,1,2,1,0.8600000007999999,1.000000001,2.0835766375058262,3.2903119168892845,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,98,110,2,12,553229.3263444807,6638751.916133769,0
790,0,3,1,2,1,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,101,110,2,9,553229.3263444807,4979063.937100327,0
791,1,3,1,2,1,0.44000000019999996,0.5800000004,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,106,110,2,4,553229.3263444807,2212917.305377923,0
794,4,3,1,2,1,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,90,110,2,20,553229.3263444807,11064586.526889615,0
798,3,4,1,2,1,0.7200000006,0.8600000007999999,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,102,110,2,8,553229.3263444807,4425834.610755846,0
800,0,0,2,2,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,46,165,3,119,553229.3263444807,65834289.834993206,0
804,4,0,2,2,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,76,165,3,89,553229.3263444807,49237410.04465879,0
805,0,1,2,2,1,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,106,165,3,59,553229.3263444807,32640530.25432436,0
806,1,1,2,2,1,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,113,165,3,52,553229.3263444807,28767924.969913,0
808,3,1,2,2,1,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,105,165,3,60,553229.3263444807,33193759.580668844,0
809,4,1,2,2,1,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,119,165,3,46,553229.3263444807,25448549.011846114,0
815,0,3,2,2,1,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,100,110,2,10,553229.3263444807,5532293.263444807,0
821,1,4,2,2,1,0.44000000019999996,0.5800000004,4.497047196272742,5.703782475656201,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,106,110,2,4,553229.3263444807,2212917.305377923,0
825,0,0,3,2,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,88,110,2,22,553229.3263444807,12171045.179578576,0
826,1,0,3,2,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,63,110,2,47,553229.3263444807,26001778.338190593,0
830,0,1,3,2,1,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,107,110,2,3,553229.3263444807,1659687.9790334422,0
831,1,1,3,2,1,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,96,110,2,14,553229.3263444807,7745210.56882273,0
833,3,1,3,2,1,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,107,110,2,3,553229.3263444807,1659687.9790334422,0
834,4,1,3,2,1,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,73,110,2,37,553229.3263444807,20469485.07474579,0
850,0,0,4,2,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,67,110,2,43,553229.3263444807,23788861.03281267,0
851,1,0,4,2,1,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,68,110,2,42,553229.3263444807,23235631.70646819,0
852,2,0,4,2,1,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,98,110,2,12,553229.3263444807,6638751.916133769,0
854,4,0,4,2,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,75,110,2,35,553229.3263444807,19363026.422056824,0
875,0,0,5,2,1,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,38,110,2,72,553229.3263444807,39832511.49680261,0
877,2,0,5,2,1,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,99,110,2,11,553229.3263444807,6085522.589789288,0
879,4,0,5,2,1,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,3.6666666670000003,5.333333334000001,43,110,2,67,553229.3263444807,37066364.86508021,0
900,0,0,0,0,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,0,165,3,165,368819.5508778795,60855225.89485011,0
901,1,0,0,0,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,0,165,3,165,368819.5508778795,60855225.89485011,0
907,2,1,0,0,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,82,165,3,83,368819.5508778795,30612022.722864,0
908,3,1,0,0,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,50,165,3,115,368819.5508778795,42414248.35095614,0
909,4,1,0,0,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,68,165,3,97,368819.5508778795,35775496.43515431,0
910,0,2,0,0,2,0.3,0.44000000019999996,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,101,110,2,9,368819.5508778795,3319375.9579009153,0
911,1,2,0,0,2,0.44000000019999996,0.5800000004,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,97,110,2,13,368819.5508778795,4794654.161412434,0
913,3,2,0,0,2,0.7200000006,0.8600000007999999,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,105,110,2,5,368819.5508778795,1844097.7543893973,0
914,4,2,0,0,2,0.8600000007999999,1.000000001,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,77,110,2,33,368819.5508778795,12171045.178970024,0
915,0,3,0,0,2,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,92,110,2,18,368819.5508778795,6638751.915801831,0
916,1,3,0,0,2,0.44000000019999996,0.5800000004,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,97,110,2,13,368819.5508778795,4794654.161412434,0
919,4,3,0,0,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,90,110,2,20,368819.5508778795,7376391.017557589,0
920,0,4,0,0,2,0.3,0.44000000019999996,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,92,110,2,18,368819.5508778795,6638751.915801831,0
922,2,4,0,0,2,0.5800000004,0.7200000006,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,2.0,3.6666666670000003,5.333333334000001,7.000000001,102,110,2,8,368819.5508778795,2950556.407023036,0
925,0,0,1,0,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,23,165,3,142,368819.5508778795,52372376.224658884,0
927,2,0,1,0,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,15,165,3,150,368819.5508778795,55322932.63168193,0
928,3,0,1,0,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,6,165,3,159,368819.5508778795,58642308.58958284,0
929,4,0,1,0,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,0,165,3,165,368819.5508778795,60855225.89485011,0
931,1,1,1,0,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,80,165,3,85,368819.5508778795,31349661.824619755,0
940,0,3,1,0,2,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,107,110,2,3,368819.5508778795,1106458.6526336386,0
944,4,3,1,0,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,2.0,3.6666666670000003,5.333333334000001,7.000000001,104,110,2,6,368819.5508778795,2212917.305267277,0
950,0,0,2,0,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,34,165,3,131,368819.5508778795,48315361.16500221,0
953,3,0,2,0,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,8,165,3,157,368819.5508778795,57904669.48782708,0
954,4,0,2,0,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,0,165,3,165,368819.5508778795,60855225.89485011,0
955,0,1,2,0,2,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,62,165,3,103,368819.5508778795,37988413.740421586,0
956,1,1,2,0,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,94,165,3,71,368819.5508778795,26186188.112329442,0
959,4,1,2,0,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,87,165,3,78,368819.5508778795,28767924.9684746,0
961,1,2,2,0,2,0.44000000019999996,0.5800000004,2.0835766375058262,3.2903119168892845,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,105,110,2,5,368819.5508778795,1844097.7543893973,0
967,2,3,2,0,2,0.5800000004,0.7200000006,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,109,110,2,1,368819.5508778795,368819.5508778795,0
969,4,3,2,0,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,2.0,3.6666666670000003,5.333333334000001,7.000000001,102,110,2,8,368819.5508778795,2950556.407023036,0
975,0,0,3,0,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,39,110,2,71,368819.5508778795,26186188.112329442,0
976,1,0,3,0,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,32,110,2,78,368819.5508778795,28767924.9684746,0
977,2,0,3,0,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,16,110,2,94,368819.5508778795,34669037.782520674,0
978,3,0,3,0,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,5,110,2,105,368819.5508778795,38726052.84217735,0
979,4,0,3,0,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,0,110,2,110,368819.5508778795,40570150.596566744,0
983,3,1,3,0,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,59,110,2,51,368819.5508778795,18809797.094771855,0
984,4,1,3,0,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,2.0,3.6666666670000003,5.333333334000001,7.000000001,44,110,2,66,368819.5508778795,24342090.357940048,0
1000,0,0,4,0,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,27,110,2,83,368819.5508778795,30612022.722864,0
1001,1,0,4,0,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,26,110,2,84,368819.5508778795,30980842.27374188,0
1002,2,0,4,0,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,20,110,2,90,368819.5508778795,33193759.579009153,0
1003,3,0,4,0,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,15,110,2,95,368819.5508778795,35037857.33339855,0
1004,4,0,4,0,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,14,110,2,96,368819.5508778795,35406676.884276435,0
1007,2,1,4,0,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,78,110,2,32,368819.5508778795,11802225.628092144,0
1008,3,1,4,0,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,81,110,2,29,368819.5508778795,10695766.975458505,0
1009,4,1,4,0,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,2.0,3.6666666670000003,5.333333334000001,7.000000001,57,110,2,53,368819.5508778795,19547436.19652761,0
1025,0,0,5,0,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,14,110,2,96,368819.5508778795,35406676.884276435,0
1027,2,0,5,0,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,11,110,2,99,368819.5508778795,36513135.53691007,0
1028,3,0,5,0,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,10,110,2,100,368819.5508778795,36881955.08778795,0
1030,0,1,5,0,2,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,80,110,2,30,368819.5508778795,11064586.526336385,0
1031,1,1,5,0,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,53,110,2,57,368819.5508778795,21022714.400039133,0
1032,2,1,5,0,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,64,110,2,46,368819.5508778795,16965699.340382457,0
