cell_id,n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds
6,0.49592503418599976,3.5161767295643704,0.02054337343329887,3.0178231654059324,3.1191490105494886,1.288484811782837,4.23310661315918,7.448956489562988,9.87651252746582,11.101354598999023,11.291345596313477,11.300980567932129,11.31137466430664,3.574763536453247
6,0.5600245943682295,3.167393136240467,0.003924642961039994,3.116624582900629,2.4756291979933795,1.2193188667297363,3.858950138092041,6.465280055999756,8.20461654663086,8.938249588012695,9.141817092895508,9.291397094726562,9.455461502075195,3.099966049194336
6,0.4976675922251596,2.638238762701496,0.003238876638723165,3.099084684787048,3.2113690922563474,1.3152508735656738,4.385754108428955,7.826170444488525,10.578073501586914,12.134435653686523,12.364276885986328,12.372604370117188,12.379669189453125,3.759861707687378
6,0.5662351643366685,4.292457666429372,0.0143294858972976,3.0075723541103523,2.8077298852730177,1.227440595626831,3.8873255252838135,6.476963043212891,8.146215438842773,8.851187705993652,9.077435493469238,9.234789848327637,9.393327713012695,3.310101270675659
6,0.477913832304814,3.5303048812694997,0.017993093595202098,2.075272339431977,2.147685887635609,1.1379754543304443,3.6305506229400635,6.103205680847168,7.803862571716309,8.544281005859375,8.667555809020996,8.682868003845215,8.701299667358398,2.337658405303955
6,0.4477375629858925,6.981438416665854,0.005073676503327572,3.5279583744300673,2.863386536510947,1.2446880340576172,3.9805655479431152,6.756510257720947,8.679706573486328,9.519420623779297,9.691770553588867,9.798381805419922,9.959033966064453,3.73691463470459
6,0.4518427808098855,6.001628231086201,0.0037403401756865404,2.103440619343122,3.6237366429146065,1.194197416305542,3.997997999191284,7.183477401733398,9.666900634765625,10.961514472961426,11.220804214477539,11.230487823486328,11.238992691040039,3.0903661251068115
6,0.5463779122351478,6.249607107442659,0.009858691054874203,2.98095875714745,2.1299346985018763,1.101102352142334,3.3155298233032227,5.153974533081055,6.153288841247559,6.575164794921875,6.843666076660156,7.075007438659668,7.254546165466309,2.797144651412964
6,0.4465691767678827,5.123432482333097,0.0059233162772392165,3.4193524097920234,2.088516313985057,1.1515917778015137,3.586860179901123,5.921602249145508,7.460103988647461,8.08804988861084,8.249002456665039,8.404179573059082,8.573707580566406,2.9916648864746094
6,0.5230595072394998,3.822771062724701,0.019983206120925304,2.7351288900772346,2.059258556076389,1.141338586807251,3.5447843074798584,5.77349853515625,7.183856964111328,7.733895301818848,7.933326721191406,8.081111907958984,8.198246002197266,2.6221864223480225
6,0.5318024952152276,7.182390896546902,0.01288934646584839,2.485004648247234,3.166746039414284,1.1798896789550781,3.7863540649414062,6.354523181915283,8.003166198730469,8.680747985839844,8.876714706420898,8.959114074707031,9.032447814941406,3.2009451389312744
6,0.49404428704170644,6.189470863839023,0.01913903045633025,2.934183684421815,2.380899671469653,1.1661524772644043,3.6341023445129395,5.945052623748779,7.353569507598877,7.913375377655029,8.104448318481445,8.262853622436523,8.391380310058594,3.170889377593994
6,0.4822422922995266,6.37761781159312,0.008939876244502454,2.4127525622981114,2.630141215848666,1.1712770462036133,3.7358429431915283,6.2530670166015625,7.888347625732422,8.531286239624023,8.665647506713867,8.725689888000488,8.781736373901367,2.7963309288024902
6,0.506345775086154,3.1997440286709424,0.0032009067766899193,2.0138394488639078,3.077245999381895,1.2006380558013916,4.0111846923828125,7.156708240509033,9.559757232666016,10.789804458618164,11.04653549194336,11.057018280029297,11.06480598449707,2.783088207244873
6,0.48580922660913345,6.821741625718177,0.010524656765251383,3.536425482567079,3.242198823979035,1.2683253288269043,4.099311351776123,6.983536243438721,9.003866195678711,9.913759231567383,10.168144226074219,10.285167694091797,10.44418716430664,4.104588985443115
6,0.5489698483094883,7.854935959808579,0.020289437013162742,3.2444445406396425,2.560855026621791,1.1497740745544434,3.517477035522461,5.583258628845215,6.7419843673706055,7.212862014770508,7.489373207092285,7.744681358337402,7.961666107177734,3.2971925735473633
6,0.48781873330821574,2.6753573376585424,0.010904606549094207,3.6294791085949614,3.158360160111752,1.3290879726409912,4.433709144592285,7.880366325378418,10.621809959411621,12.2583589553833,12.489935874938965,12.49858570098877,12.50635051727295,4.141293048858643
6,0.48631929666656915,4.9259332995230425,0.003325852573855958,2.7668745390560963,2.8892490656689622,1.240553379058838,4.015193462371826,6.911376953125,8.961295127868652,9.88516616821289,10.060561180114746,10.098954200744629,10.163179397583008,3.243056297302246
6,0.5244513203254426,4.195235772376255,0.010620375142283188,2.647567824452018,3.6593364192387963,1.270226240158081,4.20897912979126,7.460340976715088,9.966325759887695,11.256210327148438,11.551424026489258,11.575817108154297,11.598409652709961,3.6627888679504395
6,0.4452053881874279,4.023598634768253,0.014790982997403071,3.2194750211992593,3.0461420123854506,1.29545259475708,4.262156009674072,7.528402328491211,10.064844131469727,11.381486892700195,11.588448524475098,11.596443176269531,11.603310585021973,3.6818604469299316
6,0.4595422973241394,4.233355567764297,0.006338971435005019,2.7877137050821745,3.4847890291815333,1.2910828590393066,4.30787467956543,7.7141618728637695,10.440268516540527,11.899319648742676,12.1292142868042,12.137192726135254,12.14409065246582,3.657348155975342
6,0.5137629266657717,4.898172697324669,0.004924425900623002,3.6076751324909937,3.104040228720235,1.28202223777771,4.147967338562012,7.091687202453613,9.179285049438477,10.12654972076416,10.361908912658691,10.484834671020508,10.670477867126465,4.06985878944397
6,0.5311342942247084,4.462423436190064,0.010356548682687006,2.4211130349432093,2.441467167824676,1.1687166690826416,3.7035062313079834,6.134182929992676,7.686263084411621,8.294651985168457,8.451619148254395,8.542808532714844,8.624327659606934,2.657355785369873
6,0.5448666786029334,6.457765845020066,0.013816412246604085,3.3783683620462113,3.4309514071139424,1.2578139305114746,4.043664455413818,6.8241987228393555,8.709975242614746,9.569422721862793,9.86352825164795,10.036272048950195,10.218467712402344,4.190721273422241
6,0.47573290856131106,5.209655465990757,0.014993403239391852,2.819906404097115,3.547637407960745,1.27925705909729,4.230691909790039,7.473635673522949,9.963153839111328,11.215119361877441,11.47149658203125,11.485401153564453,11.503776550292969,3.735990524291992
